"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IHW_pvalue"
"DPYSL5_crovir-transcript-9875",5.69551967090745,1.53313344567107,1.08853824268695,1.4084332415246,0.159002821851067,0.355586168229159,0.594003173814707
"AK4_crovir-transcript-5938",458.36186278052,-0.223269326348422,0.267639521717805,-0.834216579507393,0.404158950048091,0.623393640694863,0.594022931706707
"IAH1_crovir-transcript-8747",172.281077407215,-0.533735721635736,0.432360012225168,-1.23447059520799,0.217027597271439,0.430530005716691,0.594022931706707
"FDX1L_crovir-transcript-14912",122.499394658775,-0.150222251015557,0.225660799599548,-0.665699365074204,0.505603279434948,0.706718993970337,0.59499276720788
"SFMBT1_crovir-transcript-13605",847.058816330738,-0.798213007441877,0.933390637535847,-0.855175716727951,0.392453877398382,0.612889728023285,0.595062255725141
"PTPN2_crovir-transcript-6573",114.281770069795,-0.231984607349254,0.329087470883532,-0.704932967294144,0.480851952817026,0.689236601891457,0.595062255725141
"ZCRB1_crovir-transcript-11816",237.386362237535,0.175493603960905,0.168131647613282,1.04378685662176,0.296584013862648,0.523224524411767,0.595155219120598
"SLC43A1_crovir-transcript-7909",3809.05256352888,0.409270326950788,0.458171175202093,0.893269478967691,0.371712878482253,0.594650438712058,0.595263142785972
"COL1A1_crovir-transcript-2681",724.381045522783,-0.432378763655915,0.514891444435537,-0.839747423129009,0.401050018268569,0.620437454956888,0.595597043788148
"ANO1_crovir-transcript-7590",11.7434090273154,-1.5370714418609,1.09301856152075,-1.4062628906524,0.15964607521194,0.356601478754529,0.595605731028164
"TCTN2_crovir-transcript-16355",291.533222381861,-0.253822517645303,0.295471254282001,-0.859043016763492,0.390316783644649,0.611216713317454,0.595992476979233
"CTTNBP2NL_crovir-transcript-6340",180.371737594999,0.292095159245291,0.340288085386621,0.858376098926368,0.390684821001326,0.61148869023631,0.596480177766906
"LOC103055253_crovir-transcript-14484",62.9139810434758,1.64880399299899,2.03289115029008,0.811063589294347,0.417329154131276,0.636220498585583,0.596491226193585
"MYO10_crovir-transcript-5421",440.995385366193,-0.390369930665255,0.415384344312058,-0.939780075996291,0.347330380725314,0.573332389024247,0.596506966815921
"PLD1_crovir-transcript-10914",91.9651696960905,-0.544696593418881,0.775822273673981,-0.702089398438405,0.482623413387889,0.690330196985374,0.596526032306618
"PDGFB_crovir-transcript-12089",190.549106488773,-0.384266482297067,0.447947574878536,-0.857838068218727,0.390981885830986,0.611613192138597,0.596595416272771
"PTK7_crovir-transcript-9724",891.985046631008,0.202072907387273,0.241184185731498,0.837836472463554,0.402122551638236,0.621247630867652,0.596595416272771
"CACNB3_crovir-transcript-7779",55.1669721523531,0.537391420668815,0.703609304123996,0.763763948997059,0.445007924132206,0.661369523301836,0.596738794535877
"FSBP_crovir-transcript-4963",36.6228083373108,-0.375088188885878,0.344500959110101,-1.08878706710944,0.276247796084175,0.50106001517468,0.596801276782278
"EI24_crovir-transcript-12741",629.055926637177,-0.163563590689756,0.193654514476402,-0.844615428315704,0.398325592104448,0.618200412104903,0.59729293512158
"SPDEF_crovir-transcript-6220",892.388139599643,1.34037403189234,1.56415128867372,0.856933751612271,0.391481498365246,0.611950813396254,0.59729293512158
"MRPL14_crovir-transcript-9477",462.406360394045,0.125237091730447,0.149705878939763,0.836554266388148,0.402843161550205,0.622094965486792,0.59729293512158
"RNF5_crovir-transcript-13137",107.972940464703,-0.272809286263918,0.401036042647799,-0.680261266450574,0.496339045392867,0.700263598864878,0.597379221780288
"uknown_crovir-transcript-5879",26.7613024419251,-0.506505688170949,0.464625946308936,-1.09013646825949,0.275653034057499,0.500394098433583,0.597379221780288
"ACTA1_crovir-transcript-9384",127451.511797036,-1.31396580668606,1.55612882140031,-0.844381126174161,0.398456465637743,0.618232109866581,0.597379221780288
"PTPDC1_crovir-transcript-13559",106.453203941259,-0.518248685764682,0.762650891839518,-0.679535933557572,0.49679834755311,0.700559656649826,0.597389578408766
"ZNF385A_crovir-transcript-14634",58.4579037773992,0.767012084786971,0.948496316362603,0.808661110807886,0.418710103151674,0.637514286109959,0.597389578408766
"LOC103061115_crovir-transcript-226",443.322612417933,-0.0832171678666581,0.0992277138916279,-0.838648444098432,0.401666617285027,0.620909241406441,0.597389578408766
"PRELID3A_crovir-transcript-5230",215.240820824003,-0.424932004479757,0.408650257607722,-1.03984274222008,0.298412967658978,0.525369333078207,0.597389578408766
"HARBI1_crovir-transcript-7502",9.26072269159706,-1.04831520808141,0.735088859566123,-1.42610678211089,0.153837521406536,0.348047810190708,0.597389578408766
"NT5C1A_crovir-transcript-7680",235.114727714804,-0.551334102868711,0.530392123357748,-1.03948395647052,0.298579715730603,0.525478816286748,0.597389578408766
"FKBP6_crovir-transcript-9863",10.6891073893546,-2.57561617889345,1.79511628430886,-1.43479071601486,0.151346744273365,0.344683851717513,0.597389578408766
"DNAJB6_crovir-transcript-1787",1441.55161735454,0.202395381645884,0.240004391149839,0.843298660812937,0.399061431609166,0.618521772376605,0.597559428457573
"SEC22A_crovir-transcript-8104",266.305495773839,0.375653503780832,0.3057622164923,1.22858052276806,0.219229121803222,0.433108197233934,0.597739092093894
"LOC103053648_crovir-transcript-3288",49.9587633896493,-1.2178650114112,2.01790593870505,-0.603529127919973,0.546156744254821,0.738061405866878,0.597808627457015
"THSD7A_crovir-transcript-1977",31.5830270547229,-0.554778539623932,0.510723124191459,-1.08626085905591,0.27736359860558,0.502324023837375,0.597947364687396
"CPNE7_crovir-transcript-14492",11.365758381051,-3.01099208370673,2.12682642698489,-1.41572064626604,0.156857311008444,0.352641542901207,0.598030749508324
"uknown_crovir-transcript-233",4.39521490281183,-1.76353068125323,1.24578032350521,-1.41560325522821,0.156891697707499,0.352658741097803,0.598030749508324
"UBXN2A_crovir-transcript-8827",125.2692746683,0.145632008969574,0.191562752754378,0.760231343910072,0.447116312410486,0.663680414212729,0.598030749508324
"JAG2_crovir-transcript-7016",66.9375202359693,-0.402075710879172,0.744599572939459,-0.539989177393556,0.589204496112254,0.76908533436127,0.598061748466307
"L3HYPDH_crovir-transcript-7026",177.248591185532,0.253389843513964,0.244126031272747,1.03794684324699,0.299294803450453,0.526159683221206,0.598061748466307
"PBX3_crovir-transcript-1440",166.828171385343,0.365495591059961,0.352277306895377,1.03752238337768,0.299492469610835,0.526290884963294,0.598313392417749
"RECQL_crovir-transcript-15029",223.604847034687,-0.244184322840745,0.235354550456379,-1.0375168968148,0.299495025211106,0.526290884963294,0.598313392417749
"TMEM241_crovir-transcript-5159",225.735644362562,-0.269178414413845,0.315472740417221,-0.853254116529528,0.393518398810079,0.613966404409171,0.598422205900684
"PDZRN3_crovir-transcript-13368",47.5337092042214,-0.463861187802893,0.861074724316744,-0.538700271536786,0.590093686344165,0.769484500531837,0.598644191501167
"RS1_crovir-transcript-3516",40.1186044923293,0.368805595702329,0.48642091285418,0.758202589478076,0.448329711271549,0.664584051660119,0.59910622670889
"SYMPK_crovir-transcript-1327",111.433799976682,0.177096662960941,0.233654587174024,0.757942161987347,0.44848560838471,0.664627627281439,0.599116667163065
"GORAB_crovir-transcript-5625",234.612243875009,-0.133612073759863,0.156823427194896,-0.851990523034627,0.394219352021929,0.614439919505043,0.599116667163065
"PEX7_crovir-transcript-9220",79.9347473579829,-0.116862818932172,0.217298336949462,-0.537798956829347,0.590715852247745,0.769839155335219,0.599116667163065
"WNK3_crovir-transcript-14804",183.59002844154,0.628669934554559,0.643906261978486,0.976337662290918,0.328897162074729,0.554963997411497,0.599215636600183
"SRP72_crovir-transcript-15148",2242.9946875384,0.186059367079349,0.218390783772779,0.851956130497388,0.394238441150203,0.614439919505043,0.599215636600183
"FBL_crovir-transcript-869",1410.12864992504,0.155294534468212,0.182255618398838,0.852069943481109,0.394175272878364,0.614439919505043,0.599215636600183
"ZNF462_crovir-transcript-15288",751.887954521435,0.105558730067932,0.126961114643382,0.831425672060559,0.405733201399523,0.624866812867494,0.599267942814801
"FAM171A1_crovir-transcript-1897",4.16175409105428,2.74321470413784,1.94110711408049,1.41322170437632,0.157590546727898,0.353506685602207,0.599578602478539
"CGN_crovir-transcript-12635",1450.34090780087,-0.365526860069101,0.435912454755083,-0.838532728491254,0.401731574386851,0.620909241406441,0.599900564652691
"TRAF3IP2_crovir-transcript-9053",926.285711244972,0.113553153816611,0.133467514615064,0.850792450463409,0.394884656137564,0.614938443264991,0.599900564652691
"DYRK4_crovir-transcript-3733",3.69856512946698,-1.81568530557999,1.28565648086083,-1.41226317652464,0.157872484591154,0.3539585367597,0.60035385472374
"COPS5_crovir-transcript-5055",719.96218419476,0.18571133846614,0.221663536257536,0.837807343515329,0.402138913748902,0.621247630867652,0.60035385472374
"LOC103052170_crovir-transcript-11576",44.3387598674193,-0.40606968706188,0.506313191263407,-0.802012853049732,0.422545523364829,0.640900359316835,0.600478807237661
"LOC103063953_crovir-transcript-326",3200.13114564832,-2.19620632736225,2.48805639189478,-0.882699578078989,0.377398610174023,0.599940730690636,0.600478807237661
"ACTL6A_crovir-transcript-10936",358.118976065054,-0.218949137752366,0.22484535714395,-0.973776557068026,0.330167495420912,0.555934897431097,0.600820330717848
"CEP70_crovir-transcript-8170",130.245996760565,-0.255052456667607,0.368576577369311,-0.691993122536504,0.488941648012198,0.694825438073359,0.600820968552847
"RILP_crovir-transcript-13509",737.160872861948,-0.230537748448495,0.273490459915683,-0.842946216550187,0.39925852415859,0.618609178157148,0.601110831548106
"NOTCH4_crovir-transcript-13136",39.2037168135758,0.539405939786839,0.498350784356377,1.08238204236697,0.27908280430816,0.504326622299903,0.601865473173648
"STX11_crovir-transcript-9261",32.5539927490326,-0.84598905162629,0.776921273679854,-1.08889932646496,0.276198283306934,0.50106001517468,0.601865473173648
"ST3GAL5_crovir-transcript-3209",114.800511733453,0.343555257222765,0.513174566210764,0.669470546366994,0.503195363117476,0.704914951345052,0.602537608037762
"LOC103051123_crovir-transcript-4732",93.7396916115169,-0.397772256837348,0.529032920631552,-0.75188564137463,0.452119833697547,0.667800739806343,0.602602107430158
"KLHL17_crovir-transcript-1027",2.39515608896418,-2.33307827596475,1.64463679567217,-1.41859788258672,0.156016283552411,0.351049945420727,0.602892421436826
"LOC103060380_crovir-transcript-11530",415.67463179793,-0.12969239114776,0.158671833018207,-0.817362405669562,0.413721353200368,0.633207780078075,0.602892421436826
"MRPS7_crovir-transcript-14227",450.662777324116,0.171031456309283,0.206447302404673,0.828450913705965,0.407415182891593,0.626682946045494,0.602892421436826
"ERCC4_crovir-transcript-419",165.511932644206,-0.167862527988029,0.243804696569128,-0.688512281962678,0.491130238656789,0.696485092773148,0.602892421436826
"LOC103059228_crovir-transcript-2769",14.1068476707977,-2.27381880968949,1.98888699978079,-1.14326193993932,0.252929852149762,0.473692791433432,0.602927622848236
"HGD_crovir-transcript-15082",17.5334658367035,-1.63298942237596,1.51118992963077,-1.08059840153577,0.279875793890737,0.505038742695403,0.602933177377544
"SWSAP1_crovir-transcript-15040",510.693187516141,0.275548309701124,0.297331321024857,0.926738255328601,0.354062449997566,0.579199270180813,0.603561105709152
"PRMT7_crovir-transcript-15967",365.541387512171,0.265815111914541,0.274253822621855,0.969230289566647,0.332430301599877,0.557966106067069,0.603830491722791
"RAP1A_crovir-transcript-6329",854.458573987534,-0.261526186934211,0.311871167631217,-0.838571224523909,0.401709963890761,0.620909241406441,0.603830491722791
"ZDHHC6_crovir-transcript-10495",107.947656473627,-0.282760832720026,0.355127332387102,-0.796223796178566,0.425901968718025,0.643856385947364,0.603932790437585
"SCTR_crovir-transcript-15739",58.8654605482312,0.869360573515451,1.64763746152438,0.527640693912803,0.59774874295015,0.774859838284809,0.603939000376081
"LOC103058020_crovir-transcript-16208",154.033209479885,-0.43707256693463,0.676491046908522,-0.646087733063129,0.518222539231335,0.715964807405455,0.604180905372256
"EME2_crovir-transcript-408",97.2703246094564,0.158427693756436,0.245240876288013,0.646008512750447,0.518273842388725,0.715964807405455,0.604180905372256
"CHAC2_crovir-transcript-9784",29.569090493388,-0.75765465231104,0.702434290283444,-1.0786128507555,0.280760350175694,0.505836500316542,0.604241468844054
"LOC103050031_crovir-transcript-3590",391.530538538282,0.0863256019288156,0.10457044578056,0.82552580974905,0.409073135844213,0.6284395864844,0.604372376041563
"CNNM2_crovir-transcript-10532",97.4117436151754,-0.191807298188443,0.288268190389568,-0.665377952139751,0.505808783227395,0.706888943713641,0.604396294610308
"RGS14_crovir-transcript-13727",83.3940634601965,-0.354162334424329,0.674900484149268,-0.524762306061702,0.599748438116115,0.776364099338469,0.605241977245416
"GM2A_crovir-transcript-13811",788.688321275453,-0.45222066123974,0.562151257149693,-0.804446588864107,0.421139104000676,0.639758300031611,0.605241977245416
"MTSS1L_crovir-transcript-15966",93.7369766266885,0.286852775534538,0.419466075936672,0.683852144405224,0.494068535534393,0.69907358760981,0.605241977245416
"CCDC117_crovir-transcript-16450",765.744295218795,0.135461330550699,0.16490690104477,0.821441247712995,0.411394976767422,0.630602726895983,0.605241977245416
"TMCC2_crovir-transcript-6283",79.8085758893251,-0.693203614097971,1.32088583158303,-0.524802066554981,0.599720794791791,0.776364099338469,0.605241977245416
"ABHD16A_crovir-transcript-13163",484.128833238554,0.184320202308895,0.190717818660255,0.966455067511248,0.333816520279472,0.559471398028746,0.605308351293366
"LMAN2_crovir-transcript-13735",6052.2085777475,0.144048271580874,0.172218327361635,0.836428234948491,0.4029140339616,0.622094965486792,0.605308351293366
"LOC103061596_crovir-transcript-15236",70.7344322615804,-0.388866338404485,0.521072713430469,-0.746280371974178,0.455498065769595,0.670361306005449,0.605308351293366
"CFAP47_crovir-transcript-3579",4.79469326735042,-2.86798919176712,2.01446926191483,-1.4236946902039,0.154534871453649,0.349173763153653,0.605405653037442
"TMEM184C_crovir-transcript-3950",79.959265467282,-0.275971708299586,0.348043662917001,-0.792922663744628,0.427822882003539,0.645502609657593,0.605460248632079
"TRABD_crovir-transcript-11715",2077.67235380724,0.355706859190873,0.429521932879571,0.828145973375953,0.407587836203859,0.626802327099091,0.605663966780789
"BCAR3_crovir-transcript-5770",186.498157880992,0.76803541619872,0.616402156501245,1.24599728942896,0.212765390306897,0.425706564341473,0.605663966780789
"NAGA_crovir-transcript-12053",175.294536533662,-0.408086203584135,0.335635659073929,-1.21586068867089,0.224037995446985,0.439741244039544,0.605761187437023
"PRX_crovir-transcript-1220",88.0957163723947,0.232948960723313,0.341759998025038,0.681615642759475,0.495482021022012,0.699947291129949,0.605761187437023
"LOC103062618_crovir-transcript-14523",1327.25029083199,-0.261925148089072,0.311845983842747,-0.839918298326241,0.400954197209958,0.620434756123809,0.605761187437023
"TMOD1_crovir-transcript-15208",157.172372495182,-0.983222029525137,1.32064465376439,-0.744501578621122,0.456573086535624,0.671296289310543,0.605761187437023
"NCMAP_crovir-transcript-1996",104.862149790451,0.436352877445771,0.640135068095033,0.681657511350388,0.4954555399461,0.699947291129949,0.605761187437023
"RNF113A_crovir-transcript-2436",464.502699898274,0.264075136091646,0.273581475571485,0.965252254524979,0.33441847982553,0.560195548501237,0.605761187437023
"ATP11A_crovir-transcript-3350",1313.91097199407,0.343088962511021,0.392851467843968,0.873329974796704,0.382483246926081,0.60509464945362,0.605761187437023
"LOC103060959_crovir-transcript-5191",3726.97312573351,0.113819987488798,0.135572896098944,0.839548248683352,0.401161725948061,0.620464723880737,0.605761187437023
"WDR47_crovir-transcript-5727",125.145087348843,-0.513997557951496,0.801195497418688,-0.641538250785864,0.521173037319067,0.71861513299587,0.605761187437023
"BAK1_crovir-transcript-6211",17.1136084927904,-0.85238263441687,0.794108401605958,-1.07338322160181,0.283099209420441,0.508327362762414,0.605761187437023
"RFTN2_crovir-transcript-8436",84.1140166918818,-0.311189736583293,0.596315838518826,-0.521853884270874,0.601772068876878,0.777564027085229,0.60583441916762
"RNASEH1_crovir-transcript-8839",1248.33119006389,0.156884374434805,0.179826099614734,0.872422717119037,0.382977811926982,0.605257289637777,0.60583441916762
"LOC103049005_crovir-transcript-9665",53.368534888534,-0.263972201241869,0.333838561539109,-0.790718124427769,0.429108497210488,0.646998294262269,0.606158949327841
"FN1_crovir-transcript-8516",508.000742756936,0.354163315420734,0.431447805670041,0.820871750340036,0.411719323730008,0.630811511823946,0.606247270518311
"LOC103054952_crovir-transcript-9248",208.657297031999,-0.20090800207721,0.239694192119664,-0.838184689835576,0.401926984312793,0.621138479564819,0.606247270518311
"SOX30_crovir-transcript-13775",4.990709847653,-1.12740707898497,0.925781684719381,-1.21778935314183,0.223304031275671,0.438869971433616,0.606260280315229
"LOC103064061_crovir-transcript-5881",16.6574637515452,-0.90441555288431,0.84234794278318,-1.0736840525734,0.282964311281974,0.508279894567511,0.606663236959121
"CDC123_crovir-transcript-195",562.729870158497,0.109840455821535,0.133174993670292,0.824782887495174,0.409494863690347,0.62874884247795,0.607019452983824
"TAOK3_crovir-transcript-2267",547.770252720206,0.123964307187664,0.151779161962771,0.816741281112556,0.41407629485447,0.633455708902363,0.607019452983824
"LOC103057828_crovir-transcript-2863",7231.02811966233,0.236561988763181,0.284395874741553,0.831805274876644,0.405518866019865,0.624713132772953,0.607019452983824
"uknown_crovir-transcript-4365",3.17982638838485,-2.06082865082797,1.45070530081486,-1.42057015278734,0.155441760648179,0.350184382247036,0.607019452983824
"SLC35B3_crovir-transcript-5341",362.212112683039,0.28112910384729,0.34307726618759,0.819433788112244,0.41253896404803,0.631617984421766,0.607019452983824
"DHX35_crovir-transcript-6502",288.418781387883,-0.156130023989683,0.162276375340521,-0.96212417649864,0.335987231037989,0.561255265627035,0.607019452983824
"RNF219_crovir-transcript-6693",10.2200425455124,-0.997041206625035,0.701866677428521,-1.42055640863015,0.155445758760909,0.350184382247036,0.607019452983824
"POLR2L_crovir-transcript-7774",11.5573833967826,-0.661088558988161,0.543397183123921,-1.21658444231832,0.223762364985228,0.43933099049645,0.607019452983824
"PLEK2_crovir-transcript-7497",68.8900450790517,-0.442710250380771,0.829151414295823,-0.533931731584579,0.593388767224431,0.771971264041231,0.607313467963772
"RTN3_crovir-transcript-12429",425.067968408034,0.188253739291223,0.233159358237025,0.807403746153081,0.419433909359321,0.638358671068111,0.607336311201086
"FST_crovir-transcript-15804",201.479850934958,0.818273792196545,0.801193205700881,1.02131893577495,0.307103357871221,0.53502751159971,0.607336311201086
"TSKS_crovir-transcript-2714",30.564946612307,-0.383012248093745,0.486139357805417,-0.787865129502741,0.430775599855726,0.648474111172909,0.607336311201086
"SLC9A1_crovir-transcript-946",435.719715359167,-0.502264675421398,0.622193022501076,-0.807248968177764,0.419523058650754,0.638383611398643,0.607336311201086
"SMIM13_crovir-transcript-5328",149.334641156218,-0.251113834914432,0.319274934853916,-0.78651283737425,0.431567101277153,0.649238354766733,0.608210223810663
"SZT2_crovir-transcript-6132",568.835368590931,-0.110236578781291,0.135389066652724,-0.814220686401878,0.415518536802507,0.634559395672695,0.608210223810663
"TIMMDC1_crovir-transcript-12289",147.17007581645,0.11271152873253,0.166808329396293,0.675694847736031,0.499234407842087,0.701865469989036,0.60844098072579
"MPP1_crovir-transcript-131",3790.62163245913,-0.43544208702613,0.526950448087487,-0.826343517889628,0.408609253904013,0.62808018401048,0.60844098072579
"NUP85_crovir-transcript-14229",378.133201351595,0.239408364945833,0.249448101209651,0.959752204105255,0.337179942636497,0.562429124672341,0.60844098072579
"BFAR_crovir-transcript-1677",1611.8673218954,0.304587267099205,0.368558560858757,0.82642841449539,0.408561110416355,0.628079376036331,0.60844098072579
"ATP5PB_crovir-transcript-6332",2730.34778153768,0.295198489993862,0.34038834138565,0.867240307914692,0.385810355197975,0.607477448377854,0.60844098072579
"DNAJB1_crovir-transcript-14082",1066.57976743796,0.293429842928965,0.351925521846551,0.833783925045676,0.404402755318389,0.62350348832841,0.608558013649197
"COL3A1_crovir-transcript-8358",811.664272740108,-0.674409785583738,0.821302687632743,-0.82114644909735,0.411562855068383,0.630782484121772,0.608645632935193
"RNLS_crovir-transcript-10313",62.2747207310838,0.222611338551087,0.419747462032912,0.5303458833865,0.595872139563361,0.773893470896454,0.608808154549379
"CS_crovir-transcript-14443",3622.24738669715,0.147215121677392,0.178338623269809,0.825480868800191,0.409098639712704,0.6284395864844,0.608816388662749
"GLRX5_crovir-transcript-2289",1746.73304080117,-0.118037753544354,0.14172479207524,-0.832865949675826,0.404920335250317,0.624137750360265,0.609038079840079
"uknown_crovir-transcript-11980",61.1403257627283,-0.525816461372485,0.993255683407813,-0.529386813643425,0.59653714368805,0.774281909859325,0.609263464245615
"LOC103066548_crovir-transcript-15385",8.34108178035471,-1.9551817310329,1.61237771905666,-1.21260775804865,0.225279821353575,0.44112839127875,0.609450795078696
"ARHGAP18_crovir-transcript-9186",630.792985721402,0.552522460015094,0.663978209057286,0.832139447467054,0.405330237941249,0.624568439070686,0.609450795078696
"ZNRF3_crovir-transcript-16455",646.30932421636,-0.145238628875561,0.182785472031309,-0.794585189192079,0.426854836556101,0.64470574764399,0.609472397240552
"LOC103062243_crovir-transcript-5100",123.205360990034,-0.184240721132426,0.29120485869328,-0.632684227726032,0.52693987160874,0.723089565805169,0.609617176453053
"ACADM_crovir-transcript-5898",931.256771042401,-0.386292503902137,0.467978626162701,-0.825449031870604,0.409116707657799,0.6284395864844,0.609916460963639
"SORT1_crovir-transcript-6162",4940.43406420066,-0.283316788665189,0.344086520504247,-0.823388222967868,0.410287258134431,0.629632220452954,0.609986958650796
"LOC103066264_crovir-transcript-8898",419.912388519705,0.443105761392918,0.552503974198356,0.801995609236718,0.422555498112509,0.640900359316835,0.610185182502949
"WDFY1_crovir-transcript-10756",204.594968009502,-0.361029226350167,0.291657989777813,-1.23785131559469,0.215771196925582,0.428940781830961,0.61024628026215
"SCAPER_crovir-transcript-11112",54.06831834811,0.184221599729739,0.360258315524752,0.511359743248124,0.609099178282703,0.782727584779299,0.61024628026215
"BCHE_crovir-transcript-10883",14.985726131664,0.759388624629946,0.713277625861183,1.06464663561133,0.287035867408977,0.512842110685841,0.61028937085383
"ATP8B1_crovir-transcript-6771",22.0714073593423,-0.877159957286846,0.823937945399731,-1.06459468481124,0.287059386140528,0.512842110685841,0.61028937085383
"MTMR4_crovir-transcript-16280",57.6405578086402,-0.202109326019729,0.383918778896183,-0.526437718417473,0.598584114660191,0.775554705896168,0.610456154875117
"TRIM46_crovir-transcript-12538",16.5455998680206,-1.66685052259973,1.56388897268476,-1.06583686675545,0.286497392195301,0.512323834470719,0.611306265266039
"LOC103063212_crovir-transcript-6472",45.983183520001,0.222449601122704,0.388198519382289,0.573030524373642,0.566624026509473,0.753040560065051,0.611331888483098
"IWS1_crovir-transcript-10628",599.089478746448,0.0616042591957296,0.0778667453760911,0.791149789273781,0.428856587722051,0.646716431351465,0.611356684285325
"AMH_crovir-transcript-6788",9.32540104371941,1.81171920821535,1.28891475801239,1.40561600133213,0.159838181925096,0.356728531233843,0.611356684285325
"RALY_crovir-transcript-6466",20.4466447074773,-1.66453384064125,2.13380661804469,-0.780077175956338,0.435345449994502,0.65282020070799,0.611433669830205
"PCSK2_crovir-transcript-8654",50.4092014876869,0.663452002679627,0.850781969533215,0.779814366592222,0.435500148772944,0.652903723836682,0.611576130525339
"MORN4_crovir-transcript-10577",63.4368216264603,-0.205822174868443,0.281265525823044,-0.731771781366249,0.464307875348521,0.677296112886188,0.611968072551415
"BLK_crovir-transcript-9838",6.53158629620914,-1.88786417901277,1.36630619413704,-1.38172847866297,0.167055086652169,0.367371303785186,0.611968072551415
"TKFC_crovir-transcript-7927",89.5898434070654,-0.208576275052087,0.267757704538444,-0.778973943669062,0.435995063884652,0.653422894289121,0.612046566761138
"MMP23B_crovir-transcript-1057",423.726707228524,0.569847587121715,0.626504900719549,0.90956604883256,0.363051410436793,0.587084129009253,0.612343571799174
"SEMA5B_crovir-transcript-8085",36.5499642094292,-0.471513551920327,0.605720787679868,-0.778433828771828,0.436313302244396,0.653602777581326,0.612343571799174
"PDLIM2_crovir-transcript-12889",78.719956833406,-0.37893106282597,0.664282486066819,-0.570436630159557,0.568381591145046,0.753881303487619,0.612385057319505
"KMT2D_crovir-transcript-14547",632.075886410823,0.198413684072427,0.246208977178707,0.805875099868563,0.420314869934929,0.639209741193796,0.612385057319505
"ASB9_crovir-transcript-9193",38.1525758883363,0.791970680249361,0.739872921781062,1.07041446839666,0.28443278961807,0.509668318851017,0.612385057319505
"ABCA2_crovir-transcript-1335",664.715692829367,-0.274728455508607,0.340987831227061,-0.805684046025877,0.420425050836413,0.639209741193796,0.612426250702955
"E2F6_crovir-transcript-8714",971.903677434951,0.143528478244648,0.181961425021064,0.788785195697565,0.430237563587279,0.647959975304432,0.612426250702955
"LOC103058651_crovir-transcript-5049",13.8138095118968,1.3098948717215,1.23179096143236,1.06340678957273,0.287597515073443,0.513316809718364,0.612454349271661
"FERMT1_crovir-transcript-8697",1130.56163443061,-0.283832763137336,0.330259899092271,-0.859422424331438,0.390107502358005,0.6110340762501,0.612512868312789
"LOC103052018_crovir-transcript-2747",54.6690546825819,0.268825539367648,0.531565752048409,0.505723964216503,0.613050442743588,0.785519267513885,0.612516110488349
"CADPS2_crovir-transcript-11748",42.6260196825778,0.345580938671897,0.607267304125745,0.569075490025622,0.569304910870394,0.754271374297761,0.612846956319724
"PDE9A_crovir-transcript-3646",14.7013309392578,-1.36960022626008,1.21659648332932,-1.12576375571304,0.260265529309444,0.482623693461488,0.612846956319724
"PNP_crovir-transcript-6795",367.517450036613,0.753839577180241,0.936897158329755,0.804612940148246,0.421043072497291,0.639758300031611,0.612846956319724
"MCAT_crovir-transcript-11693",236.965400801122,0.234274491722643,0.284088566879117,0.824653009785957,0.409568616722558,0.62874884247795,0.613023176048402
"PI4K2A_crovir-transcript-10570",447.243305718378,-0.282661106939841,0.297309970058356,-0.950728651596716,0.34174213968979,0.567633650989589,0.61327981914172
"POLH_crovir-transcript-9508",226.899610549163,0.214480038601015,0.173954083591344,1.23296926506695,0.2175872312824,0.431034626975807,0.61327981914172
"MYL9_crovir-transcript-6478",2377.00518559622,0.756522933801134,0.92636359253662,0.816658750296502,0.414123470649362,0.633455708902363,0.613286509568118
"LAYN_crovir-transcript-13032",8.86507593035344,-1.34955499464893,0.978513274945726,-1.37918925496825,0.167836410116115,0.368407763260369,0.613336401393642
"ARHGEF3_crovir-transcript-13519",415.048485375623,-0.154626949621613,0.162702186915909,-0.95036798553624,0.341925305183951,0.567652209020205,0.613336401393642
"COQ3_crovir-transcript-9013",388.050831201807,0.197077923921659,0.244445195570507,0.806225393228541,0.42011289954132,0.639133696072666,0.613339613351522
"ABCA8_crovir-transcript-14410",253.079454898664,0.498726625398566,0.493598595185604,1.01038906970761,0.312308922516038,0.539800538149858,0.613459297814313
"HTATIP2_crovir-transcript-14535",769.395497883437,0.519850643157978,0.640783782252195,0.811273096411448,0.417208856453747,0.636220498585583,0.613459297814313
"RHOJ_crovir-transcript-6979",4.71937494668062,2.02863304449807,1.44723742801878,1.40172787493148,0.160996523378103,0.358585637176154,0.613658891260072
"PDPK1_crovir-transcript-464",985.591321197669,0.181025872758012,0.221545240289656,0.817105673411591,0.413868041020031,0.633358795806266,0.613916315074895
"YOD1_crovir-transcript-6312",189.575247980678,-0.162541173749284,0.160986770146282,-1.00965547418331,0.312660381836331,0.539950800627618,0.613916315074895
"DCST1_crovir-transcript-12552",10.647543104553,1.45817823451626,1.03415404116212,1.41002034172555,0.158533676549062,0.354958274262795,0.613924219009146
"PHF14_crovir-transcript-1975",115.749144505645,-0.146884655926739,0.228520113681637,-0.642764672047079,0.520376809758964,0.718042694917955,0.613924219009146
"RRAS2_crovir-transcript-7765",398.517843861059,0.162573746671064,0.20198115139898,0.804895632810441,0.420879908759394,0.639716922789399,0.613924219009146
