"X1","baseMean_Unext.vs.NonVen","log2FoldChange_Unext.vs.NonVen","lfcSE_Unext.vs.NonVen","stat_Unext.vs.NonVen","pvalue_Unext.vs.NonVen","padj_Unext.vs.NonVen","IHW_pvalue_Unext.vs.NonVen","t_ID_Unext.vs.NonVen","Human_Unext.vs.NonVen","type_Unext.vs.NonVen","baseMean_Unext.vs.1DPE","log2FoldChange_Unext.vs.1DPE","lfcSE_Unext.vs.1DPE","stat_Unext.vs.1DPE","pvalue_Unext.vs.1DPE","padj_Unext.vs.1DPE","IHW_pvalue_Unext.vs.1DPE","t_ID_Unext.vs.1DPE","Human_Unext.vs.1DPE","type_Unext.vs.1DPE"
"LOC103066011_crovir-transcript-13027",24.8009203306721,-2.6769819803712,0.52296667461359,-5.11883856146125,3.07422967641903e-07,1.26886568015755e-06,1.01230055560443e-06,"crovir-transcript-13027","NP_115584.1","Nonvenom",24.8009203306721,-2.4298651281625,0.7351999854554,-3.30503968475651,0.000949629528207458,0.00857331517936782,0.0075981071036773,"crovir-transcript-13027","NP_115584.1","Nonvenom"
"LOC103059204_crovir-transcript-9865",84.4585580348836,2.76201598171456,0.537324397459898,5.14031373742098,2.74280102075061e-07,1.14280486272299e-06,1.06268495059406e-06,"crovir-transcript-9865",NA,"Nonvenom",84.4585580348836,-4.26958158917232,0.55845179478273,-7.64538968100807,2.08313485934896e-14,2.59212724479366e-12,2.27788182445977e-12,"crovir-transcript-9865",NA,"Nonvenom"
"TEX10_crovir-transcript-2323",142.461610853329,0.875521943112295,0.170446695196885,5.13663196638087,2.79705958894893e-07,1.16430806950154e-06,1.07690001091313e-06,"crovir-transcript-2323","NP_060216.2","Nonvenom",142.461610853329,0.624783293060094,0.182419842123076,3.42497442048306,0.000614857307280271,0.00599406347599909,0.00458599268169306,"crovir-transcript-2323","NP_060216.2","Nonvenom"
"NIN_crovir-transcript-6976",149.063127331184,1.41593068146129,0.276024073454184,5.1297361992461,2.90148498194882e-07,1.20283888418337e-06,1.1173984871385e-06,"crovir-transcript-6976","XP_024305390.1","Nonvenom",149.063127331184,-1.50659215651827,0.316006619531982,-4.7675968267677,1.86436400444721e-06,4.45394476734481e-05,3.44796873245861e-05,"crovir-transcript-6976","XP_024305390.1","Nonvenom"
"AURKAIP1_crovir-transcript-1056",542.658245536629,-1.05155555327654,0.201809881429979,-5.21062470194944,1.88205827068995e-07,8.00618721603924e-07,1.18693513531925e-06,"crovir-transcript-1056","XP_024303692.1","Nonvenom",542.658245536629,0.707330753541683,0.227340519870639,3.11132724577285,0.00186248414457326,0.0147721983565372,0.0135579534287844,"crovir-transcript-1056","XP_024303692.1","Nonvenom"
"RSRC2_crovir-transcript-16406",1052.27923201293,-0.525899782132611,0.10127409979189,-5.19283590980608,2.07114718710812e-07,8.76249466227416e-07,1.1897708350553e-06,"crovir-transcript-16406","XP_005253658.1","Nonvenom",1052.27923201293,0.459020476970886,0.112944994740544,4.06410640883503,4.82168267898013e-05,0.000742100286298109,0.000677657709833571,"crovir-transcript-16406","XP_005253658.1","Nonvenom"
"BICDL2_crovir-transcript-3006",366.21013769548,-2.41769138343361,0.4689719369737,-5.15530076071311,2.53224159760185e-07,1.060436498767e-06,1.23144376968382e-06,"crovir-transcript-3006","NP_001096645.1","Nonvenom",366.21013769548,-2.36607684305545,0.531888343593144,-4.44844650490277,8.64935842655404e-06,0.000175245833557984,0.000181093580394341,"crovir-transcript-3006","NP_001096645.1","Nonvenom"
"TNFRSF21_crovir-transcript-8568",203.841942580907,2.1954379372359,0.424771562612241,5.16851439803196,2.35962112978118e-07,9.90980737620429e-07,1.23144376968382e-06,"crovir-transcript-8568","NP_055267.1","Nonvenom",203.841942580907,-1.66883223711527,0.458021706127686,-3.64356582840648,0.000268886842256744,0.00309748248852965,0.00361586306644748,"crovir-transcript-8568","NP_055267.1","Nonvenom"
"LOC103053878_crovir-transcript-9392",881.956031794864,0.972228676593744,0.187662093583267,5.18074086263115,2.21006345234525e-07,9.32925600136646e-07,1.25784345078038e-06,"crovir-transcript-9392","NP_892017.2","Nonvenom",881.956031794864,-1.34817650304322,0.212225486005168,-6.35256645382538,2.11751898516557e-10,1.35582890360844e-08,1.21548187600507e-08,"crovir-transcript-9392","NP_892017.2","Nonvenom"
"IL17RA_crovir-transcript-12295",173.990867993285,1.11408163333473,0.216263017562354,5.15151247722471,2.58394030098558e-07,1.08002805922299e-06,1.34410353561376e-06,"crovir-transcript-12295","NP_055154.3","Nonvenom",173.990867993285,-0.661137019466421,0.235555129513373,-2.8067188383129,0.00500489043802293,0.0303661816798222,0.0288143049881831,"crovir-transcript-12295","NP_055154.3","Nonvenom"
"TRIM63_crovir-transcript-971",93.5493486003102,-10.7191280096055,2.10633201529929,-5.08900208122337,3.59952663428231e-07,1.46957446948726e-06,1.36973081479877e-06,"crovir-transcript-971","XP_016858048.1","Nonvenom",93.5493486003102,6.03802293716168,2.33176736134547,2.58946198375366,0.00961260360737477,0.0494847210438269,0.0398015558115312,"crovir-transcript-971","XP_016858048.1","Nonvenom"
"STAT6_crovir-transcript-14591",168.178706282433,-1.60888549139973,0.31323269717008,-5.13639063206141,2.80065212404174e-07,1.1650150995009e-06,1.45047543160652e-06,"crovir-transcript-14591","XP_011537005.1","Nonvenom",168.178706282433,-1.74099901932213,0.335472311283714,-5.18969512762484,2.10638670048971e-07,6.66264762097345e-06,1.09579511405216e-05,"crovir-transcript-14591","XP_011537005.1","Nonvenom"
"CCER2_crovir-transcript-1307",63.9352897443463,-1.92251646226947,0.378284360780067,-5.08219916441961,3.73089914179711e-07,1.51897601563654e-06,1.46777448719523e-06,"crovir-transcript-1307",NA,"Nonvenom",63.9352897443463,-1.5585448192519,0.47116907140065,-3.30782496953545,0.000940235540372279,0.00851765575378459,0.00574953505979676,"crovir-transcript-1307",NA,"Nonvenom"
"SERINC5_crovir-transcript-15745",245.551892937466,1.02473912995623,0.199888927648687,5.12654273555986,2.95111093640556e-07,1.22225873310193e-06,1.52830466408785e-06,"crovir-transcript-15745","XP_011541606.1","Nonvenom",245.551892937466,-0.681503123663004,0.226506396645588,-3.00875884193834,0.00262317243995727,0.0190003539170985,0.028580196187292,"crovir-transcript-15745","XP_011541606.1","Nonvenom"
"KLHL24_crovir-transcript-10610",372.7962776726,-1.51166174325714,0.295773715069613,-5.11087248879215,3.20674375761598e-07,1.32025305923334e-06,1.53718010797213e-06,"crovir-transcript-10610","NP_001336342.1","Nonvenom",372.7962776726,-2.138858696386,0.337987821012838,-6.32821233018561,2.48017708065311e-10,1.56524094228777e-08,1.69636632056538e-08,"crovir-transcript-10610","NP_001336342.1","Nonvenom"
"RIT1_crovir-transcript-12511",660.45058943888,0.976764572215227,0.189368473810186,5.15801047852501,2.49587655158589e-07,1.04553989766624e-06,1.54670383036693e-06,"crovir-transcript-12511","NP_001243750.1","Nonvenom",660.45058943888,0.858938026698824,0.209441761069793,4.10108290873565,4.11221179447834e-05,0.000651923961167901,0.000597966801307151,"crovir-transcript-12511","NP_001243750.1","Nonvenom"
"GSK3A_crovir-transcript-708",72.0839543202329,1.08569924521411,0.214628840805875,5.05849652422105,4.22574950735529e-07,1.70413140885484e-06,1.59497885154992e-06,"crovir-transcript-708","NP_002084.2","Nonvenom",72.0839543202329,0.575352472524629,0.225597308957918,2.55035166501899,0.0107614307890099,0.0537053621290353,0.0395998577090355,"crovir-transcript-708","NP_002084.2","Nonvenom"
"CPT1A_crovir-transcript-7846",470.136372635116,-0.469361755437258,0.0918639686496547,-5.10931284960355,3.23332585091517e-07,1.32953632852822e-06,1.65924642396e-06,"crovir-transcript-7846","XP_005273819.1","Nonvenom",470.136372635116,-0.604055685324978,0.109195868325547,-5.53185477241774,3.16862206494313e-08,1.24758582198806e-06,1.11521788175946e-06,"crovir-transcript-7846","XP_005273819.1","Nonvenom"
"MKNK1_crovir-transcript-6049",117.777526519166,1.48286706012051,0.294084957984397,5.0423084209536,4.59949157655847e-07,1.84637933781274e-06,1.72327159237851e-06,"crovir-transcript-6049","NP_003675.2","Nonvenom",117.777526519166,-1.0504859006191,0.335487384492807,-3.13122325659796,0.00174079768079567,0.0140865775519601,0.0109674208482586,"crovir-transcript-6049","NP_003675.2","Nonvenom"
"ILVBL_crovir-transcript-15011",322.748325159678,1.06711148462603,0.209358747777034,5.09704751273396,3.44991764040846e-07,1.41506733831689e-06,1.75832677605228e-06,"crovir-transcript-15011","XP_024307098.1","Nonvenom",322.748325159678,-0.564125506036416,0.202835564685951,-2.78119622123392,0.00541589910836918,0.0321203728594377,0.0297421671676521,"crovir-transcript-15011","XP_024307098.1","Nonvenom"
"TRAPPC8_crovir-transcript-5141",822.349268190242,-0.488483967804015,0.0951928408500228,-5.13152001182132,2.87411660428588e-07,1.19299367740242e-06,1.76630829077151e-06,"crovir-transcript-5141","XP_005258290.1","Nonvenom",822.349268190242,0.74176432815294,0.108045371207819,6.86530408346882,6.63497664375081e-12,5.6461510923273e-10,5.02037190105541e-10,"crovir-transcript-5141","XP_005258290.1","Nonvenom"
"TMEM98_crovir-transcript-2411",117.526096438722,-1.55432526280704,0.308645439382797,-5.0359573299228,4.75466476537914e-07,1.90345416343739e-06,1.77593513649107e-06,"crovir-transcript-2411","NP_001028676.1","Nonvenom",117.526096438722,-1.93337127858889,0.364784813129269,-5.3000322628666,1.15782219185398e-07,3.9769986225401e-06,3.28414862392002e-06,"crovir-transcript-2411","NP_001028676.1","Nonvenom"
"CRAMP1_crovir-transcript-417",86.5004510621571,-0.9672845092118,0.192416753478593,-5.02702852909017,4.98138268963715e-07,1.98637531752833e-06,1.85648735786281e-06,"crovir-transcript-417","NP_065876.3","Nonvenom",86.5004510621571,-0.908691722693861,0.24030966503415,-3.78133656240887,0.000155988616668082,0.00196512880024069,0.00134544864726974,"crovir-transcript-417","NP_065876.3","Nonvenom"
"LOC103061770_crovir-transcript-3887",84.6549609382969,-6.01515177461699,1.19672671084664,-5.02633702423296,4.99936969925567e-07,1.99053732241883e-06,1.86047491956012e-06,"crovir-transcript-3887","NP_000766.2","Nonvenom",84.6549609382969,5.09762354128726,1.32448542789294,3.84875773937116,0.000118718343705058,0.00157852313857834,0.00106476424995681,"crovir-transcript-3887","NP_000766.2","Nonvenom"
"ARL6IP6_crovir-transcript-9020",454.112006902475,0.841375049347847,0.165984530897627,5.06899676010638,3.99918035847575e-07,1.62069457933556e-06,1.88772882584246e-06,"crovir-transcript-9020","NP_689735.1","Nonvenom",454.112006902475,0.493526058277573,0.163523005926151,3.01808333012454,0.00254378946235451,0.0186299739080822,0.0170606817817416,"crovir-transcript-9020","NP_689735.1","Nonvenom"
"FAM217B_crovir-transcript-6633",79.4850028834098,1.0651121559509,0.21212442509225,5.02116696598092,5.13584903195986e-07,2.04241018969312e-06,1.9013040002076e-06,"crovir-transcript-6633","XP_011527287.1","Nonvenom",79.4850028834098,-0.853392664213403,0.236159396811909,-3.61362992848892,0.000301939940727639,0.0033894364410192,0.00242896039488924,"crovir-transcript-6633","XP_011527287.1","Nonvenom"
"ATL1_crovir-transcript-6933",34.9545296084818,-2.26120005533386,0.4543467752897,-4.97681545971594,6.46388930562113e-07,2.53159396066558e-06,1.9323514442477e-06,"crovir-transcript-6933","NP_056999.2","Nonvenom",34.9545296084818,-1.56041323146269,0.546094489247903,-2.85740519669358,0.00427120204277613,0.026801691219894,0.0335698257531861,"crovir-transcript-6933","NP_056999.2","Nonvenom"
"DNMT3A_crovir-transcript-9872",620.79709158695,-1.12653172023358,0.221594738022946,-5.08374761189921,3.70059603171825e-07,1.50785081853931e-06,2.03630667385378e-06,"crovir-transcript-9872","NP_072046.2","Nonvenom",620.79709158695,-1.18382711779171,0.221861287056235,-5.33588862437115,9.50777523166234e-08,3.31766019327054e-06,2.99918017971086e-06,"crovir-transcript-9872","NP_072046.2","Nonvenom"
"ENOPH1_crovir-transcript-4294",106.699531998494,0.891008390420892,0.179120103091412,4.97436287185574,6.54625839319138e-07,2.56157092304666e-06,2.07552105939023e-06,"crovir-transcript-4294","NP_067027.1","Nonvenom",106.699531998494,-0.904499475802807,0.204731077836567,-4.41798814992245,9.96238815046524e-06,0.000199088131395274,0.00016444277893003,"crovir-transcript-4294","NP_067027.1","Nonvenom"
"uknown_crovir-transcript-14498",20.811810967817,-2.01322803684746,0.405262434830467,-4.96771440878711,6.77466355941417e-07,2.64544993198332e-06,2.24726175035322e-06,"crovir-transcript-14498",NA,"Nonvenom",20.811810967817,1.3177852574741,0.460242280627698,2.86324249844419,0.00419329498675013,0.0264133528535025,0.0354821954694364,"crovir-transcript-14498",NA,"Nonvenom"
"LOC103053007_crovir-transcript-13700",234.279584014797,-1.59987440914179,0.315751990600082,-5.06687038172349,4.0440945516849e-07,1.63738631679552e-06,2.25811725054362e-06,"crovir-transcript-13700","NP_001073289.1","Nonvenom",234.279584014797,-1.06459001762482,0.329310704889387,-3.23278290629031,0.00122590685060779,0.0105961411268131,0.00996234114853097,"crovir-transcript-13700","NP_001073289.1","Nonvenom"
"LOC103067466_crovir-transcript-6856",123.842873611254,-2.24726295175105,0.450928711610423,-4.98363243210948,6.24015693719302e-07,2.45260024630536e-06,2.2833501021599e-06,"crovir-transcript-6856","NP_000199.2","Nonvenom",123.842873611254,-2.00352585573078,0.540125464922423,-3.70937122177445,0.000207774603945204,0.00249594446815778,0.00197697261385477,"crovir-transcript-6856","NP_000199.2","Nonvenom"
"LOC103058653_crovir-transcript-13213",14.8883340190554,3.32196353800095,0.669484403398158,4.96197300659938,6.97806950694327e-07,2.72084857468303e-06,2.30843893861387e-06,"crovir-transcript-13213","NP_001004419.1","Nonvenom",14.8883340190554,-1.9226108960199,0.705093072037678,-2.72674767667716,0.00639619296561998,0.0362240383067959,0.0482138971158465,"crovir-transcript-13213","NP_001004419.1","Nonvenom"
"NDUFA2_crovir-transcript-5526",688.613572056305,-1.18762566661587,0.233733580188044,-5.08110843833566,3.75238825527048e-07,1.5272532994514e-06,2.37765610712826e-06,"crovir-transcript-5526","NP_002479.1","Nonvenom",688.613572056305,0.789156935974622,0.264761653794622,2.98063154034676,0.00287654668264223,0.020328882274838,0.0191009350726841,"crovir-transcript-5526","NP_002479.1","Nonvenom"
"CDYL_crovir-transcript-5356",41.9217245125481,1.46598869148725,0.295710746942426,4.95750900718083,7.14027330538926e-07,2.77998295879937e-06,2.60131918019555e-06,"crovir-transcript-5356","NP_004815.3","Nonvenom",41.9217245125481,-1.00734640809527,0.335660006598491,-3.00109154588748,0.00269013675735893,0.0193367323321876,0.0141703859430943,"crovir-transcript-5356","NP_004815.3","Nonvenom"
"RMDN1_crovir-transcript-4989",530.147383411841,0.682088723956513,0.135105255816706,5.04857283185107,4.45122775231528e-07,1.7884954422058e-06,2.78795719701492e-06,"crovir-transcript-4989","XP_011515392.1","Nonvenom",530.147383411841,0.631983324507087,0.151443521533208,4.17306279006796,3.00532073604171e-05,0.00050050732965139,0.000468888045779118,"crovir-transcript-4989","XP_011515392.1","Nonvenom"
"TAF1_crovir-transcript-16150",1358.27767221662,-0.68930958304411,0.136088175462666,-5.06516881941161,4.08038580704772e-07,1.65106587152579e-06,2.81590117285805e-06,"crovir-transcript-16150","XP_005262352.1","Nonvenom",1358.27767221662,0.578288381819652,0.152648775089454,3.78835913672264,0.000151645533309164,0.00192142611368672,0.00179103027364964,"crovir-transcript-16150","XP_005262352.1","Nonvenom"
"UBE2L3_crovir-transcript-4176",671.515504664749,0.60863475188932,0.121276621079108,5.01856620405274,5.20585533658578e-07,2.06900183606302e-06,2.82050849946144e-06,"crovir-transcript-4176","NP_001243284.1","Nonvenom",671.515504664749,0.367525217415665,0.135701627027926,2.70833316788481,0.00676221006006661,0.037834734799925,0.0358886843840909,"crovir-transcript-4176","NP_001243284.1","Nonvenom"
"LOC103060886_crovir-transcript-3014",877.563338528303,0.931068308898567,0.184984320899825,5.03322824534285,4.82288326745883e-07,1.926834034017e-06,2.86267293524672e-06,"crovir-transcript-3014","NP_073581.2","Nonvenom",877.563338528303,0.677415612595945,0.175735862660237,3.85473745848701,0.000115853887994014,0.0015498101243824,0.00139030023364344,"crovir-transcript-3014","NP_073581.2","Nonvenom"
"MMAA_crovir-transcript-4465",172.366399534179,-0.924020232640081,0.18508679944982,-4.99236161296633,5.96454482102906e-07,2.3492857596542e-06,2.93258439191106e-06,"crovir-transcript-4465","NP_758454.1","Nonvenom",172.366399534179,0.635507210420701,0.203759533981102,3.11890785183894,0.00181522721750064,0.0144757236994157,0.0156102657236139,"crovir-transcript-4465","NP_758454.1","Nonvenom"
"TSPYL2_crovir-transcript-14880",581.203667717136,0.640740175303918,0.127281719742824,5.03403141156914,4.80270922507331e-07,1.92035534468127e-06,2.99116764394396e-06,"crovir-transcript-14880","NP_003300.1","Nonvenom",581.203667717136,-0.846068083533626,0.128067366216093,-6.60642994801678,3.93698430102987e-11,2.9338318039878e-09,2.71361982120544e-09,"crovir-transcript-14880","NP_003300.1","Nonvenom"
"WDCP_crovir-transcript-8832",38.1237581059814,-1.73558284589407,0.353458796445579,-4.91028335791127,9.09448808055419e-07,3.48829317328908e-06,2.992467450833e-06,"crovir-transcript-8832","NP_079479.1","Nonvenom",38.1237581059814,1.21359348256811,0.40075978341056,3.02823170588662,0.00245989397431435,0.0181872205836358,0.0163352015476853,"crovir-transcript-8832","NP_079479.1","Nonvenom"
"LOC103063580_crovir-transcript-2571",1353.54392657835,-7.81660805255356,1.55001083916777,-5.04293767181037,4.58438612326349e-07,1.84087609695348e-06,3.00576937868259e-06,"crovir-transcript-2571","NP_000413.1","Nonvenom",1353.54392657835,5.11017141607378,1.73477239268054,2.94573019356023,0.00322193307005374,0.0219999250928495,0.0217435415767764,"crovir-transcript-2571","NP_000413.1","Nonvenom"
"QRICH2_crovir-transcript-14190",5.18929451310891,-6.29614207560145,1.30076312180377,-4.84034484839222,1.2961401510972e-06,4.83777338955674e-06,3.09948544690213e-06,"crovir-transcript-14190","XP_005257785.1","Nonvenom",5.18929451310891,4.54578012540106,1.32836846275425,3.4220777238085,0.000621445462026294,0.00604043157268004,0.0123897522638061,"crovir-transcript-14190","XP_005257785.1","Nonvenom"
"TSPAN8_crovir-transcript-11880",177.976788996658,-6.44638232789738,1.29039707854026,-4.99565787547328,5.86355318247507e-07,2.31157959343806e-06,3.18466715003899e-06,"crovir-transcript-11880","NP_004607.1","Nonvenom",177.976788996658,-4.77774997697531,1.57351345590474,-3.03635787736444,0.00239454965417826,0.0178239898073427,0.0192840605054802,"crovir-transcript-11880","NP_004607.1","Nonvenom"
"LOC103061296_crovir-transcript-11476",112.92922796142,1.44883381838904,0.295043977234984,4.91056903437529,9.08124776597668e-07,3.48524277434849e-06,3.25101995129949e-06,"crovir-transcript-11476","NP_653305.1","Nonvenom",112.92922796142,0.890834605680527,0.317494924221796,2.80582314146921,0.00501882305246493,0.0303661816798222,0.0243091825834459,"crovir-transcript-11476","NP_653305.1","Nonvenom"
"LOC103065790_crovir-transcript-13585",7.86671984662193,-6.64798078995416,1.37931594517108,-4.81976650326449,1.43726339198676e-06,5.32680441286517e-06,3.35777084773893e-06,"crovir-transcript-13585","XP_016861981.1","Nonvenom",7.86671984662193,5.59969523404927,1.46256977381868,3.82866878168061,0.000128838260355791,0.00168088689821254,0.00339617813242689,"crovir-transcript-13585","XP_016861981.1","Nonvenom"
"ITM2A_crovir-transcript-93",17018.9293189645,0.426649941082103,0.0853741348007128,4.99741452230262,5.81040801557258e-07,2.29268509037094e-06,3.36775822410662e-06,"crovir-transcript-93","NP_004858.1","Nonvenom",17018.9293189645,0.38781173295518,0.0959893649468389,4.04015312706735,5.34163141446417e-05,0.000805080637874958,0.00074554802448175,"crovir-transcript-93","NP_004858.1","Nonvenom"
"RNF26_crovir-transcript-12650",75.9758454356805,0.995559081018004,0.203100936997622,4.90179462357509,9.49650902342105e-07,3.63219957347242e-06,3.5064188477767e-06,"crovir-transcript-12650","NP_114404.1","Nonvenom",75.9758454356805,-0.727372348227985,0.215476558443321,-3.37564491229478,0.000736428981736207,0.00695311257630677,0.00502780868604356,"crovir-transcript-12650","NP_114404.1","Nonvenom"
"MAFF_crovir-transcript-12109",65.0866565777478,1.58329328932628,0.323593824952706,4.89284147977076,9.93904587674832e-07,3.78571652335074e-06,3.53522366341509e-06,"crovir-transcript-12109","NP_001155044.1","Nonvenom",65.0866565777478,-1.06356377689359,0.365107956267394,-2.91301177812371,0.00357961099571989,0.0236904510956073,0.0167742754722438,"crovir-transcript-12109","NP_001155044.1","Nonvenom"
"PIDD1_crovir-transcript-7814",30.3998772492155,1.81095298201103,0.37297086716951,4.85548106144166,1.2009483248181e-06,4.50031317966943e-06,3.60923313976411e-06,"crovir-transcript-7814","XP_005253062.1","Nonvenom",30.3998772492155,-1.39135976362806,0.421089270749747,-3.30419191434337,0.000952506033200219,0.00859340258407038,0.0108469073016699,"crovir-transcript-7814","XP_005253062.1","Nonvenom"
"DTNA_crovir-transcript-5128",42.2868165160081,-4.99915659553651,1.02371677571429,-4.88333952723242,1.04304040521312e-06,3.95922881138054e-06,3.70241923618475e-06,"crovir-transcript-5128","XP_016881064.1","Nonvenom",42.2868165160081,-4.11021211750779,1.43268440483673,-2.86888871242805,0.00411916703252793,0.0260834436673276,0.0196418736956819,"crovir-transcript-5128","XP_016881064.1","Nonvenom"
"HERC1_crovir-transcript-11054",2201.11572429831,-0.730038880912039,0.146027806348108,-4.99931416604136,5.75345929586667e-07,2.27225446067736e-06,3.71398762216921e-06,"crovir-transcript-11054","XP_016878188.1","Nonvenom",2201.11572429831,0.439179327614307,0.165707591163586,2.65032714874692,0.00804138631208798,0.0431162136001791,0.0402525290779883,"crovir-transcript-11054","XP_016878188.1","Nonvenom"
"UFC1_crovir-transcript-8602",1106.98084748486,-0.611150080300472,0.122948091884515,-4.97079760192232,6.66780278091196e-07,2.60681032208667e-06,3.80065149488682e-06,"crovir-transcript-8602","NP_057490.2","Nonvenom",1106.98084748486,0.35673921287521,0.138664441496539,2.57267983792451,0.0100914512231472,0.0512933493769989,0.0483636402678746,"crovir-transcript-8602","NP_057490.2","Nonvenom"
"ARHGAP21_crovir-transcript-1866",695.655841417599,-0.928642964328986,0.187837935280884,-4.94385206556034,7.65938342515278e-07,2.97068701658691e-06,4.03805125336774e-06,"crovir-transcript-1866","XP_011517904.1","Nonvenom",695.655841417599,-0.54499160782513,0.213784678306742,-2.54925475549359,0.0107953408820528,0.0538135095367633,0.0495655422585517,"crovir-transcript-1866","XP_011517904.1","Nonvenom"
"BCKDHB_crovir-transcript-8923",1948.87783206963,-1.39087846941652,0.280533916487211,-4.95796902860383,7.12339153773378e-07,2.77422956106187e-06,4.07617796437323e-06,"crovir-transcript-8923","NP_000047.1","Nonvenom",1948.87783206963,1.5337559992695,0.314822608778114,4.87181020836558,1.10580369789124e-06,2.81574339289294e-05,2.64654952953398e-05,"crovir-transcript-8923","NP_000047.1","Nonvenom"
"NHSL1_crovir-transcript-9226",241.723000760937,-1.77943044009462,0.361765304861241,-4.91874266598655,8.71018879440545e-07,3.34966216092903e-06,4.17737074855358e-06,"crovir-transcript-9226","XP_011534268.1","Nonvenom",241.723000760937,-1.9578719886622,0.385530362026526,-5.07838598851389,3.80654747527658e-07,1.13593577373073e-05,1.2356869500789e-05,"crovir-transcript-9226","XP_011534268.1","Nonvenom"
"APIP_crovir-transcript-7547",116.273312254723,0.989436304676813,0.203464643591087,4.86293975805118,1.15655054794113e-06,4.34753517921526e-06,4.31242889776463e-06,"crovir-transcript-7547","XP_011518456.1","Nonvenom",116.273312254723,-1.73749205891706,0.209064138380284,-8.31080869429933,9.50520565688009e-17,1.58700838752213e-14,1.17990809491996e-14,"crovir-transcript-7547","XP_011518456.1","Nonvenom"
"DRAXIN_crovir-transcript-16313",9.86237096033776,3.6153862391973,0.761792334628001,4.74589474697559,2.07586642061201e-06,7.53058531175788e-06,4.36572377071897e-06,"crovir-transcript-16313","XP_011539707.1","Nonvenom",9.86237096033776,-2.38910674547889,0.813726358364299,-2.93600756682052,0.00332466212518876,0.0224423200774001,0.0429896918550976,"crovir-transcript-16313","XP_011539707.1","Nonvenom"
"LOC103049852_crovir-transcript-8005",956.310608632498,-0.991619929254835,0.201434691358168,-4.9227862518063,8.53206290203911e-07,3.28592452081649e-06,4.43443899658873e-06,"crovir-transcript-8005","NP_006727.2","Nonvenom",956.310608632498,0.655609052769273,0.227970329173013,2.87585255128404,0.00402937888891742,0.0257123887493085,0.0237131980799824,"crovir-transcript-8005","NP_006727.2","Nonvenom"
"MYNN_crovir-transcript-10893",204.733910454101,0.620462901457208,0.126807806716783,4.89293930335828,9.93410508018583e-07,3.78500888069624e-06,4.73257787001354e-06,"crovir-transcript-10893","NP_001172047.1","Nonvenom",204.733910454101,-0.644701163521515,0.146151899112419,-4.41117198912083,1.02812611113198e-05,0.000203313094540193,0.000189537791390464,"crovir-transcript-10893","NP_001172047.1","Nonvenom"
"LOC103056478_crovir-transcript-12391",1169.55648370385,-0.841047401517256,0.169689376168561,-4.95639397413897,7.18135265355348e-07,2.79432621109196e-06,4.75896634156325e-06,"crovir-transcript-12391","NP_006319.1","Nonvenom",1169.55648370385,0.77570797305289,0.169415082088957,4.57874212548312,4.67780468966953e-06,0.00010048899650935,9.29817167767338e-05,"crovir-transcript-12391","NP_006319.1","Nonvenom"
"FKBP10_crovir-transcript-2516",913.608202982431,-2.04013033845446,0.41573404195092,-4.90729681139585,9.23402378893609e-07,3.54078346740967e-06,4.80146174425827e-06,"crovir-transcript-2516","XP_011523401.1","Nonvenom",913.608202982431,-1.20513863371927,0.44755116665253,-2.69273934136545,0.00708676497554374,0.0391597947328957,0.0364386880769782,"crovir-transcript-2516","XP_011523401.1","Nonvenom"
"TMEM101_crovir-transcript-2672",308.74755274169,0.666574217363623,0.136745994573391,4.87454290301627,1.09060682636892e-06,4.12158744961552e-06,4.8069371016907e-06,"crovir-transcript-2672","NP_115752.1","Nonvenom",308.74755274169,0.433581837008692,0.151377760633105,2.86423735689661,0.00418014650591867,0.0263594054881157,0.0247730213975966,"crovir-transcript-2672","NP_115752.1","Nonvenom"
"CCDC113_crovir-transcript-16006",911.155456788848,0.985356192411132,0.200164548186634,4.92273082989893,8.53448043637689e-07,3.28592452081649e-06,4.87301257417767e-06,"crovir-transcript-16006","NP_054876.2","Nonvenom",911.155456788848,0.605993293892032,0.225417470266517,2.68831556478542,0.00718134949181444,0.0395039067302172,0.0374276115463183,"crovir-transcript-16006","NP_054876.2","Nonvenom"
"ETF1_crovir-transcript-8686",3087.84102929983,0.670704923763166,0.135718693751728,4.94187576687185,7.73745156323757e-07,2.99655769559814e-06,4.88642861591167e-06,"crovir-transcript-8686","NP_004721.1","Nonvenom",3087.84102929983,0.834700165444235,0.137989885096077,6.04899529311925,1.45751917287868e-09,7.62884043264672e-08,7.02450475429138e-08,"crovir-transcript-8686","NP_004721.1","Nonvenom"
"NFKB1_crovir-transcript-4379",183.846096436866,-1.53139168528241,0.314422271963018,-4.87049366993486,1.11319767770707e-06,4.20254438293594e-06,5.24144073810316e-06,"crovir-transcript-4379","XP_024309835.1","Nonvenom",183.846096436866,-0.981923752035035,0.365117959420373,-2.6893329311816,0.00715949746668572,0.0394460198770195,0.0429200681663094,"crovir-transcript-4379","XP_024309835.1","Nonvenom"
"FBXO45_crovir-transcript-10705",87.2711684298287,1.49128510002546,0.310306690322058,4.80584256329664,1.54101131659004e-06,5.68574088625987e-06,5.30125259691133e-06,"crovir-transcript-10705","NP_001099043.1","Nonvenom",87.2711684298287,0.799781908006858,0.313433854219613,2.55167684422014,0.0107205902511904,0.0535420618755022,0.0481571691558751,"crovir-transcript-10705","NP_001099043.1","Nonvenom"
